step,div_protein,true_label_1,pred_label_1,true_label_2,pred_label_2,true_label_3,pred_label_3,true_label_4,pred_label_4,true_label_5,pred_label_5,true_label_6,pred_label_6,true_label_7,pred_label_7,true_label_8,pred_label_8,true_label_9,pred_label_9,true_label_10,pred_label_10,phase_dna,phase_rna,phase_protein
68,0.5365792358719107,0.8588521293785453,0.8422707349758329,0.07644797797511621,0.09368393484428493,0.4814001541095697,0.43988189404890765,0.4668725962402193,0.4261757398407278,0.2645538926499702,0.34399732668872296,0.9466584474820089,0.8898537946924894,0.9081774592756598,0.8573315378504557,0.444680651288132,0.512843515343958,0.09520720974053797,0.17310658264409193,0.20213516178046015,0.2512427552229189,0.0,0.15,0.15
69,0.3804268237708426,0.2737957230229448,0.2198621910391321,0.4864157940765799,0.447935190926983,0.3367819789120131,0.2719436700121088,0.776418025811663,0.8360477656604248,0.4764991132265548,0.4873829593973999,0.8728787090153506,0.8965835598780222,0.9999999898821819,0.7971486258873456,0.21968268664181945,0.30538351568747213,0.6137255862550585,0.5518018113293122,0.847258329660648,0.6854175654795239,0.0,0.15,0.15
70,0.3386178067664983,0.962214524515656,0.9252905407993985,0.2913536357863019,0.42685738878851937,0.7305307398666845,0.6177855165079649,0.011717300154297868,0.0,0.8800845041379995,0.9654713961272765,0.060550827011575124,0.05320620982577033,0.7345222514565817,0.7579450465973806,0.9987423808188772,0.9205784972024601,0.5023836478025556,0.4281962544237331,0.2047035369204158,0.2530518596176818,0.0,0.15,0.15
71,0.24614964301005918,0.603985638365068,0.5333541566928104,0.6270154810920886,0.5963145929546294,0.6707894993657746,0.6965607704246103,0.17047148577209736,0.24601379048312544,0.8996775541389083,0.8191999739118342,0.6216763294590871,0.609984098597573,0.03656814813914007,0.28416521891171925,0.6864553077943129,0.6490399990657599,0.19490199486580867,0.17117364573477994,0.021459390622626733,0.07654384394363083,0.0,0.15,0.15
72,0.3508801197666445,0.5593437661023143,0.6787565079205199,0.8170841728147925,0.6974217317337627,0.8651672439306448,0.7823198232347635,0.1008727353954312,0.20550842866833213,0.6637331327468654,0.631869858602722,0.711411489834146,0.6767952761365275,0.2904730635096359,0.441826822213733,0.9753674174660024,0.7096964298012595,0.2781486675214147,0.31116374601816843,0.06439389594317008,0.05455769647802879,0.0,0.15,0.15
73,0.5867000631513675,0.5269810234035157,0.6081340694289515,0.6975160838673103,0.7498121520247305,0.24183898123177686,0.38499367674582624,0.33766210700099086,0.43274918225477493,0.5642025290601707,0.632232220339731,0.8893055977492862,0.7317014393712679,0.7486168853575733,0.6869561565372827,0.2093820365074749,0.4105148757894033,0.25102871156559753,0.1879280443388659,0.5214122834223729,0.4783748105589239,0.0,0.15,0.15
74,0.5163804713253647,0.7820972925247411,0.7369610569178134,0.6216015002847335,0.5688492129780057,0.501860223583208,0.5469277213918409,0.59810597018406,0.5916381246961998,0.7568587251788836,0.7280587422043117,0.537151267562652,0.47359931397717137,0.9008160245219946,0.6739176787657657,0.9509365259150168,0.8539607533942085,0.9197735563738892,0.8048287266172046,0.7536352305204063,0.7397887381686801,0.0,0.15,0.15
75,0.4119364819087007,0.24807667574842585,0.32734324746437243,0.3869940590906913,0.2731426285418033,0.27764133836518623,0.27746518452177377,0.659085904428576,0.6927421366910956,0.324517303507621,0.3515832341460478,0.7560518729789215,0.7192941690219029,0.10733254641052184,0.2197469818791174,0.7782841149352174,0.8462856130282401,0.5877555122926509,0.6425539946491512,0.8350614428521206,0.6324203042924775,0.0,0.15,0.15
76,0.3994126042472722,0.4366508806527491,0.5605707413340322,0.6278338513224779,0.61478182666272,0.5556423936787865,0.5593675163584508,0.979434843982395,0.8267838581511785,0.7562724053007824,0.8612904667271772,0.5449412634482492,0.6148278126966576,0.16856862935877448,0.1875402095549259,0.9077456788326855,0.9059040641375351,0.20473168519433968,0.20862562497722706,0.6484420340004424,0.5161254690759809,0.0,0.15,0.15
77,0.49896393202180517,0.9532588476584858,0.8264004987259246,0.2245286464485548,0.3266868064661177,0.22285769460729143,0.32347101201793477,0.854671965566218,0.7352745404381508,0.8285371177951799,0.7228950824361893,0.35041951598486754,0.3274104351640645,0.26070572886701515,0.3160284582600027,0.1267238843012406,0.2814705361489066,0.9929203601138725,0.8575044043431483,0.835015543247043,0.6539675739460195,0.0,0.15,0.15
78,0.41023014022951265,0.9153710005548231,0.7423816042076791,0.5160162925790889,0.38695732037453046,0.10986023727485425,0.26974895084077677,0.04955764996988654,0.14282920577138497,0.33088519073708816,0.37313323600723763,0.9232039009556424,0.6938087429061223,0.9512321924930888,0.860021167833461,0.8444471509929516,0.8975924746646355,0.15720581231903324,0.07358569168443939,0.41674020961900743,0.42519410230703814,0.0,0.15,0.15
79,0.27360952609949973,0.247996889778082,0.35912464608574574,0.20621157221135356,0.3090361561478254,0.6877617162138482,0.6536887497104344,0.4862761614316924,0.5486092629439875,0.3252061254665757,0.37410577333472195,0.09709195805084872,0.19376081679136095,0.5436677964784504,0.4914551212739655,0.34757536988997323,0.4177091563012373,0.3914323495775094,0.419206834017248,0.30657371627947305,0.38726100136447605,0.0,0.15,0.15
80,0.4144292025772584,0.3920190835901758,0.49222177396542643,0.5583983579897879,0.4391819641578102,0.008308217409577443,0.0,0.8504693797957166,0.8223050342368039,0.922911755669986,0.7871125456608848,0.5506994981274974,0.593732469744552,0.263665016747923,0.33335526146392436,0.9943468161391209,0.9425317556271671,0.38346904073781884,0.5127495217809473,0.6923539410996564,0.5882667944293947,0.0,0.15,0.15
81,0.4175510254905357,0.7013704095174204,0.6921548639078396,0.43626629287522894,0.5109449836517908,0.19574226256498897,0.3534690068526036,0.9702761128769851,0.9999999926933949,0.0636830651465047,0.15161563843935497,0.48484119177711066,0.41964981935666323,0.21581744301566153,0.32000748562554837,0.2942309252309053,0.3221268925247685,0.8322702314630792,0.7211596547528184,0.3637206575236163,0.28183508704915766,0.0,0.15,0.15
82,0.4012904455906804,0.08155443370142873,0.27521408016109006,0.19712754802954036,0.28341284049112686,0.8656051592123131,0.8168502626181687,0.9808024082060548,0.8899407961097723,0.26821233044290804,0.2942127715312637,0.6764918038098376,0.7363313112350289,0.07464179416562436,0.3015282157521625,0.726097890955407,0.6881011446260866,0.4169704897041046,0.312767436196484,0.918401605033807,0.6773409198397546,0.0,0.15,0.15
83,0.4257449937606179,0.314712212663838,0.4138272768857341,0.9458506673974074,0.8063550242650863,0.503808536248655,0.553920999679535,0.34804862989850965,0.402036129299852,0.6476912779569828,0.6986442515650078,0.24771694461910312,0.28981578909927974,0.2249567543681208,0.3936409560683707,0.19606326142043387,0.1386515409557761,0.9646654947560374,0.7894292069963992,0.4902324693472085,0.6021510458455487,0.0,0.15,0.15
84,0.33070992136162364,0.7643758180250321,0.5546719433081352,0.4761389676519318,0.5306686601289021,0.5892036840965515,0.6176602869001905,0.5850241399685064,0.6913600890300374,0.9809457228334696,0.9057233958272665,0.6694649388595986,0.7206387694349294,0.23508051593030474,0.41557250178818167,0.01391254672652333,0.1767866045204113,0.2176760637372464,0.1333842000989213,0.4525813544334716,0.47869842446071925,0.0,0.15,0.15
85,0.41550720823556625,0.39837979730157197,0.38160979426601654,0.8160920494461326,0.7376629453804375,0.789810021108123,0.8191384616902324,0.08634173053700765,0.3160543968695174,0.9530376696568529,0.8675020065049531,0.5274577953163971,0.5568237214214153,0.5959168081498124,0.4801755670376512,0.4059279595054105,0.4134466309017699,0.6518497511949191,0.6730968694588851,0.8712460777062657,0.8255926015653318,0.0,0.15,0.15
86,0.2396721360737881,0.6850049917428692,0.7408736283679092,0.9746191983202325,0.8710636504509345,0.7042712467487247,0.7430228111819167,0.8243525195444324,0.7730361266067768,0.04501006413834547,0.133311381164618,0.6737615134859247,0.6353041705158491,0.6549529430066854,0.5734890885829689,0.10093963545423093,0.2766731489283988,0.8462383372508551,0.6327543264160724,0.6123246215113115,0.589079601788637,0.0,0.15,0.15
87,0.3079368575788144,0.09686051134335867,0.14078856502698356,0.5971906056680695,0.5053127632681739,0.47865219994453373,0.2757285062318566,0.2315994266687595,0.3337662774886437,0.019697120006537616,0.11338523373042093,0.3643848051367725,0.43705302861713774,0.6196401722827892,0.6905096352929547,0.3297311975364512,0.28724719774295987,0.306938308275916,0.36627425376186085,0.7502147825089377,0.6025762559504281,0.0,0.15,0.15
88,0.375614489651621,0.7715381719972942,0.7518933790979814,0.7220840160683851,0.6609559791068206,0.0964846864489325,0.1563799851289269,0.5165514001033026,0.4889191518992583,0.5583664162420626,0.5815403944636918,0.7463947026676603,0.754159397587767,0.9063049186565105,0.7161357588631921,0.3697108401365302,0.41890704867611117,0.42929256262239407,0.33968313135630157,0.7317348776237212,0.702409569403713,0.0,0.15,0.15
89,0.4602537564425128,0.6734593420964815,0.7177802935518564,0.5604182924695706,0.6560546942487924,0.34869833475749457,0.27241106540869,0.19337927172876168,0.38962791448416356,0.18393949277757904,0.25168553970759755,0.07832457129671477,0.07338481971114454,0.07464366837639158,0.2541158463402783,0.8491071413706834,0.8762642209624749,0.3839514877862171,0.4735945722873665,0.05508780039323943,0.172524122279941,0.0,0.15,0.15
90,0.3702668612345091,0.9123404698201137,0.7923985691064012,0.22421801146796722,0.2746866756026874,0.265610504688993,0.3531665240171923,0.19251848265674382,0.4035970879117125,0.9685460481290002,0.8958348290530761,0.10950769608908849,0.15914392396177296,0.7231577597824782,0.629405137006075,0.9358749314051104,0.8762578095008826,0.6704941566300789,0.5599426179386882,0.8585597792083463,0.7316279697943099,0.0,0.15,0.15
91,0.44401983924062993,0.2441184009956899,0.29757202533616667,0.6770316373505975,0.6353679060315188,0.7040170555538304,0.5928221478891343,0.4582927830167017,0.5204517825556133,0.8714776725575389,0.7767853867337869,0.6956076603600266,0.7028079983705082,0.8979071992970261,0.9212738489405972,0.7560011367155756,0.7586253150394543,0.5216330287936748,0.374761048446824,0.4960466488782484,0.41867150407207887,0.0,0.15,0.15
92,0.5022677457948035,0.4600005658454506,0.38091985962359376,0.02162975380431395,0.079601519018189,0.5361196316136961,0.40465283624374426,0.4226735540690895,0.39895514079015787,0.1576351124719353,0.3060212928990391,0.1160850471337896,0.23284461167939824,0.44713218342354727,0.3777778103966952,0.03876464131414713,0.14974443421109948,0.9915535850071902,0.8628622990041698,0.37465064061302084,0.38201101979496727,0.0,0.15,0.15
93,0.6420233270553745,0.38682229947912317,0.32085145471101334,0.05125023264001935,0.12467561716047858,0.4262319627083822,0.4075901588214446,0.012451950546663263,0.26994573500633906,0.03004670420740825,0.09019244379481055,0.3377232458452383,0.37708703963953893,0.823127575722755,0.7361865174067106,0.4599896371268959,0.5320965814822975,0.012247148669707945,0.0025420013452746516,0.1582726119172038,0.23905696067272303,0.0,0.15,0.15
94,0.3706856224122321,0.7524289228588418,0.8374620522888416,0.7417053468480874,0.8356563516339788,0.7583702991375779,0.8435696107155223,0.35084549362700346,0.39357176679917116,0.3526053056989117,0.43006452856628424,0.804084559361468,0.8019474863881534,0.3953147969060862,0.48490325017153024,0.7298439093485459,0.733271402428892,0.5829393317676328,0.539871737192973,0.36077667669742597,0.30317013247819713,0.0,0.15,0.15
95,0.3356268619291631,0.07813990147630838,0.2177444989153635,0.1165602895612333,0.22759591868208792,0.8951721697256729,0.8655801493845646,0.4522567290995583,0.42778762630092315,0.9950803991455591,0.8598716857754098,0.36270226042958914,0.3358952425647732,0.24538534482909702,0.32622402609824563,0.35110897339915914,0.4178062303156226,0.34304877927808014,0.2457427488190673,0.6356683075518407,0.6080652233788797,0.0,0.15,0.15
96,0.40385891355403125,0.009405843131537668,0.0,0.7667997366542887,0.750344359742711,0.41584009943916683,0.4859984977823841,0.4320076343668173,0.535318338986496,0.481593447836055,0.24047931407914458,0.4486415132146977,0.3316732727327869,0.49581813348059106,0.4910706169632948,0.3464483278286529,0.41520591030818405,0.4541674359704449,0.4006995421439328,0.4013634026776728,0.3141768141069019,0.0,0.15,0.15
97,0.4198426005363907,0.5259207806140338,0.6616270214845146,0.6261303716649085,0.6149714187224277,0.23817246827130942,0.27387651621862047,0.5087657722402461,0.4764141077563987,0.595232567809605,0.5957078482146578,0.013217040901147056,0.1791944184795462,0.5191122238712662,0.5336774823155991,0.23924760046665697,0.323707707298061,0.40497977266416113,0.37338096442707874,0.8261420286736074,0.7024311636855043,0.0,0.15,0.15
98,0.4546123382573457,0.32973178952438503,0.38485414678279334,0.4854081462789825,0.3905574308965579,0.019044161928150508,0.2484449891540525,0.3076114726848048,0.44462641361196964,0.6403842744149552,0.8029549333447787,0.3136107774354315,0.36814674018188037,0.20070829919287067,0.2932258937215873,0.29089411861895076,0.2972030786190155,0.9591012426173863,0.7772634383681771,0.08132913916325597,0.04826101634772245,0.0,0.15,0.15
99,0.48125535077021975,0.4698404448328766,0.6808225831937587,0.05854557332514052,0.10825727817111383,0.5396824675769304,0.6067225993406871,0.14370010238428033,0.34852222804527755,0.6347414212764467,0.7128471714029379,0.2624753210188928,0.4909624528149162,0.6915417501725306,0.6452249351413317,0.3476969452230834,0.3916453516827699,0.0014919523883757313,0.06485255680032719,0.2908523598859988,0.34482493737937364,0.0,0.15,0.15
100,0.37176072311043074,0.08006893895435105,0.21706796865392436,0.4972874185748734,0.4579452143517002,0.28664772454956733,0.2876253951904778,0.6412876399698324,0.587508815091314,0.5004363032646337,0.5311884659605661,0.03245319612703896,0.013068043611708983,0.31487411089412376,0.2654738811775176,0.49039499414027815,0.515567835909475,0.5739507101565157,0.5888613481884276,0.09952281200375845,0.194312924576701,0.0,0.15,0.15
101,0.47269345750363734,0.660518370343288,0.6671171633825466,0.34522138564824223,0.3843775305266759,0.1792930468401607,0.12937103687268534,0.8078379476347963,0.714260892433517,0.06862133824047018,0.2777675437044806,0.9327123341098114,0.9395428685058345,0.7070733812983988,0.6142297119402156,0.4768523315917229,0.6202929081821719,0.008538799839452636,0.003443942634797305,0.38673753288926793,0.30246585521458086,0.0,0.15,0.15
102,0.408196617969551,0.6562546091687016,0.786077318886535,0.8629017979119512,0.894912689669755,0.6198227978111868,0.5638073609819536,0.3972219955196371,0.4614103576125055,0.4477984999866946,0.43586543635299213,0.8758249151741162,0.8372631552359097,0.34798306091950276,0.518218090206832,0.06414881331360987,0.2365368193593006,0.4434107386485903,0.3898097468746209,0.9992527522538522,0.7259135904964491,0.0,0.15,0.15
103,0.5227371641378036,0.38443508447766783,0.5083682250879297,0.19385768980881063,0.12417128196295119,0.03969980032998346,0.1314146728231698,0.16881654843207688,0.36647775353031464,0.3243599003012881,0.425169611887778,0.5746217724974354,0.613217252982763,0.6659163793416281,0.6812703963367047,0.041686584258282935,0.19330851267111654,0.9407613259868759,0.8108492702001293,0.2311886949743954,0.2519888080483754,0.0,0.15,0.15
104,0.3721187366279445,0.14869940139497248,0.296032562949373,0.5332484534511088,0.553808113002358,0.680426997017316,0.6684137324554625,0.30610237041484784,0.43484687481595863,0.6701390188749237,0.5978033524509625,0.2925902878601885,0.2857125780925793,0.9052868616717422,0.8166247157978089,0.8841966666192432,0.9266083463981892,0.06903978438607915,0.14539796592213544,0.14536699879647935,0.17077316800551554,0.0,0.15,0.15
105,0.41402556023468035,0.7096530982154678,0.6905891680574876,0.0,0.12088141768583488,0.8265410631890533,0.7672438804131573,0.35544953027888954,0.47931686459292905,0.7454052650276478,0.7606479335107622,0.04070544573044386,0.0,0.20421606905060763,0.34348734848648604,0.06982763091085253,0.2359941288755932,0.17851512154263352,0.2514326176905779,0.38099424692664374,0.2971246504064954,0.0,0.15,0.15
106,0.42702561703607006,0.4986485519740478,0.624872764709174,0.9203536231669266,0.8232407355748644,0.6293558918577605,0.7719365843153811,0.7082643830697879,0.8135245301008368,0.08212433839762652,0.1011678401747653,0.28502864006521533,0.19369865762060356,0.9959024382751118,0.911601004294426,0.5621528125599832,0.5021064028584687,0.7912433267030934,0.7578790413824134,0.026636416864578988,0.12976287335578093,0.0,0.15,0.15
107,0.513252526255511,0.08229823258394738,0.0902790770355703,0.10963513631437069,0.21647876678862107,0.009465192201414526,0.1324926643465366,0.9253478178702016,0.8768612699680081,0.2538487443746009,0.42352402149077667,0.9999999899268887,0.8895976639648985,0.7393124837563447,0.7365396516150798,0.2506277415989251,0.29236695786650474,0.996819017728101,0.7883080112661415,0.8684344377543158,0.7095986554037953,0.0,0.15,0.15
108,0.39958964930312746,0.16498248142487013,0.2222217503849723,0.18608788761489375,0.2635351657224609,0.6830613275618272,0.5571642272820545,0.07544649452358956,0.2897170689613805,0.5851237496690741,0.518773257631433,0.06323468213469258,0.1497967209622591,0.21639101856262605,0.23924909404744382,0.9523165798066279,0.8748450890668583,0.4997451163577678,0.5247865261424676,0.5715870877436757,0.5025135638687048,0.0,0.15,0.15
109,0.2963396117353046,0.27194777443938134,0.47885123218902975,0.4420463959705183,0.42183998105932635,0.12872129931137058,0.24913078716975892,0.5170050642865551,0.48675140139583584,0.053936658959339384,0.16318442477344605,0.04474694086457667,0.05806980943068577,0.6801413475185977,0.594822972047825,0.053916542042556755,0.30235557330142415,0.5226341890910866,0.3641450707047637,0.2617857183097111,0.2599631955578574,0.0,0.15,0.15
110,0.23043782012131533,0.18817273118557346,0.3458238416617457,0.5759411956081795,0.5652921189330414,0.29431999902975986,0.2057204950518491,0.45632830828694104,0.5501366308656523,0.1390537361794282,0.08641329319776983,0.12355525644742658,0.13383059109126955,0.10027016410926691,0.2222058285599074,0.07058673926343183,0.0,0.5553166000166274,0.4780517876553943,0.7551326039368966,0.6886812339946022,0.0,0.15,0.15
111,0.5034009855980054,0.8060152943451191,0.7718250563954596,0.9623068359791932,0.8873002247949132,0.16457409773486298,0.42177015680979757,0.13320673846661446,0.3523903895078053,0.4704202122727927,0.4882242404811959,0.8634472763144505,0.9950090221947424,0.7685928660186192,0.6622983536346175,0.5598962065590086,0.5940710355477726,0.15529517087986452,0.053236633963933785,0.3878826079328491,0.392408214908295,0.0,0.15,0.15
112,0.46402745098468945,0.7314038165401008,0.716604534564531,0.37507856107615917,0.3816866889955037,0.03361040248509465,0.16993758556758332,0.5847672450806434,0.6205517381105602,0.7208914288128517,0.6092973459699751,0.7161420920257994,0.6325641696184463,0.15929438228659293,0.2804225573589856,0.33648077987262887,0.296391365877769,0.4096496009013407,0.43288470672734203,0.4173022883289208,0.5228402889423247,0.0,0.15,0.15
113,0.56619475270133,0.11303569282709836,0.25332769698695423,0.38725538812998284,0.3440082869957667,0.5072375629796088,0.3405087156363771,0.7123752423547359,0.586645837439396,0.5700290138224879,0.5964549153966946,0.4040358742947302,0.5052293279216268,0.9310122667911112,0.8039921881254681,0.6000223810271469,0.48286480127772546,0.9796727762925216,0.7523366588282002,0.8672689804528552,0.682898963667891,0.0,0.15,0.15
114,0.4092466462661241,0.6846883777575389,0.53570134285647,0.9034954865871756,0.7973013038693442,0.9981829496804643,0.9814256557958959,0.21909184309961494,0.21755664856325013,0.6917794981179319,0.6266157847815457,0.9216414051353485,0.6714351072378171,0.010091290701327284,0.12018948902909765,0.8025417791358048,0.7228431093689867,0.08739015130109412,0.19710249147661776,0.9167849478984005,0.7951769120768872,0.0,0.15,0.15
115,0.4086597756179977,0.6217337388287355,0.5442090131280687,0.16272416600500333,0.2052079907004092,0.03390502320709464,0.11536060728469154,0.8304981175969623,0.7782210652472005,0.13957244190913004,0.18393064981377183,0.9425552954495837,0.877488004109649,0.0844219394256244,0.24002291502161413,0.8412441507519761,0.8217011629546985,0.4241216779527605,0.39218717449512547,0.8726648067108782,0.8519334097272595,0.0,0.15,0.15
116,0.4179366490930147,0.7817044660425537,0.8066177399886518,0.8568421284514666,0.9036981212582684,0.47037154430034805,0.5462093799450942,0.7156064685333714,0.6485463569216263,0.31895680227086765,0.4560765908297124,0.04366297260476432,0.19855688752715187,0.22762433078207275,0.13269583790290398,0.0,0.11466226068030827,0.3631461310654199,0.44502505953907934,0.49115386874987255,0.5180773205300535,0.0,0.15,0.15
117,0.34639618234510616,0.016220627737983568,0.03674560322147693,0.007646121582291874,0.13667077443410627,0.6894208532860387,0.7996277394847442,0.09776497158310136,0.29025641566272614,0.07384954045856859,0.02267009294391443,0.4953663716743682,0.4162424887878446,0.7191066536131345,0.6981510185230122,0.9812007439218667,0.847291211009734,0.2949886203741244,0.3791275921244587,0.11225641946899807,0.208972807922579,0.0,0.15,0.15
118,0.3296202480540612,0.06642015300755276,0.3466550308235487,0.20838283276552358,0.31923921127557137,0.09534264614571279,0.2334396765829276,0.0,0.15466801306683603,0.2853237706620094,0.4406040140104253,0.16155223612241018,0.20170837418175985,0.010951044282369642,0.10675005541701255,0.3552242734517248,0.41315885384565126,0.829638359718442,0.6939420756827742,0.29967942510646656,0.22443565490824668,0.0,0.15,0.15
119,0.4438396404797286,0.7219563998021195,0.7830038261165898,0.7321008243701213,0.6665431596472768,0.01987013492240462,0.16091015646317786,0.9654465939786303,0.8221698290978432,0.139089331869521,0.1863834256834035,0.71885528219123,0.7282354463764702,0.3763997883121543,0.4148644016081392,0.8716554888126067,0.7576278499295074,0.999999989922128,0.9999999921078856,0.18858246119862782,0.2362247803242161,0.0,0.15,0.15
120,0.5180844173571846,0.833694026698264,0.8651769842384273,0.5078007951578931,0.5495285591520326,0.972036800229837,0.8986358607535241,0.6595178128809833,0.6921588379419602,0.5938469381041321,0.508829399270565,0.22734633777007446,0.3729544812039148,0.7196537794143208,0.7560127425826548,0.2884261506078067,0.37479049044498447,0.8496357054811896,0.7170515149747997,0.9779115975368189,0.7176101810679991,0.0,0.15,0.15
121,0.460380835807897,0.004353569091180683,0.22332217916889935,0.9590797435795743,0.8487275480173101,0.35712781693101586,0.44710907944960365,0.4884963764044654,0.4298944045799282,0.9250799303488603,0.9241947613914823,0.7777756291635695,0.700724157873276,0.238574215264633,0.3361844148055133,0.0960192074546588,0.12334100709944715,0.8450680259057844,0.7644988584666942,0.7461257586749787,0.5886660188151437,0.0,0.15,0.15
122,0.35190014752414966,0.8734247119433745,0.835583870765157,0.38575805610829306,0.4512712255782036,0.4925292084983834,0.5012068292897874,0.4650280524752995,0.6535169724456995,0.3150062838155484,0.27643301444214974,0.334271336514082,0.364624149712676,0.7196023757118843,0.6993676909053764,0.755867173296828,0.6282506578551816,0.8678719915090624,0.7374804012300489,0.8446401841416903,0.6933638092851336,0.0,0.15,0.15
123,0.4424648575067768,0.7667491545815667,0.7715133843476135,0.33424928091658934,0.37924614219101355,0.7133120477874376,0.7931222072795523,0.9763656708382383,0.905162799864176,0.9172251927586219,0.9105313227377347,0.9747352118422612,0.9999999916044238,0.02912023542865218,0.08152159614305277,0.613612705571451,0.578349218738751,0.2143108217232149,0.2219334347670913,0.2421851530767393,0.14012224722385005,0.0,0.15,0.15
124,0.41764638304187124,0.8588352142080672,0.8336245672734564,0.7536602139030921,0.5042197752045496,0.32708206488629743,0.4305489889305607,0.5203283712073821,0.450341896974341,0.18846726576603687,0.1391978498199852,0.0,0.10892492544110026,0.9030473704692471,0.6861682402982021,0.7121981623556172,0.8113614466745702,0.5302274639054576,0.47528084001615156,0.04840139449452279,0.10044437208000309,0.0,0.15,0.15
125,0.34366477162712694,0.42639683566904396,0.5755151327874001,0.38173949391893525,0.37585863574165224,0.16776999167893547,0.26705265287677393,0.1539272824073932,0.2774413558783703,0.17329753638242953,0.18789584940785653,0.5973439518117312,0.5944317550601815,0.11865931574810275,0.2872867612445384,0.23849949611760565,0.23645647923236493,0.95093199280548,0.7290596756093418,0.2149009443941995,0.1849121416160285,0.0,0.15,0.15
126,0.2777491071265996,0.7768840715555585,0.7595261769959764,0.6007805906001152,0.5953440375324134,0.4125396766412593,0.6117169861251348,0.5962530008265999,0.6285341146752004,0.133693691126179,0.18097226419657336,0.48387266223404,0.41222507180090445,0.9760731244378055,0.9173132379823298,0.4287173575447388,0.46209438138841546,0.2420636117043387,0.26669349695659594,0.9278128140511503,0.7702054750147697,0.0,0.15,0.15
127,0.3169391212413851,0.6204676990988751,0.6797678269477343,0.7312189218885448,0.716247277514947,0.5444909260004402,0.5784899859922835,0.007875121451631575,0.18272239694573938,0.7564983872247021,0.7357203335556982,0.9819973705777902,0.9159247764289303,0.7171117213038426,0.5388942208355688,0.8118614162781773,0.7375435982636233,0.8555091465342167,0.7955610321440524,0.9999999899312646,0.7896287589398949,0.0,0.15,0.15
128,0.5195481805972573,0.29129029130610534,0.20776773600531734,0.45141354583780063,0.32828750060011097,0.5439048251183122,0.5547831850970315,0.15016725715518678,0.23504857410295002,0.48145427135961916,0.5037967231745585,0.2751507443383893,0.29445532769080895,0.8392790563411386,0.7230170215467676,0.34761402718230605,0.34036394901700723,0.07961175968770395,0.12838103681287913,0.004085422868507114,0.07915493729416796,0.0,0.15,0.15
129,0.4253618437703452,0.8756767803134351,0.8313350936023668,0.8628340912775737,0.8593840388166577,0.9402845333243866,0.8813811281066897,0.06966962214910288,0.18542002101159827,0.3951364917095565,0.38943109006395493,0.4274693389900758,0.41790000264249183,0.8635126811946868,0.7801649037072014,0.2614971316237804,0.43540261683560527,0.3018487264313814,0.41562942244603995,0.7316943779370785,0.5882610204927206,0.0,0.15,0.15
130,0.33908767205908485,0.18036484978061162,0.2031312811115597,0.638294041631855,0.5545967490279482,0.7458955844940144,0.7430521202628747,0.17837085913258613,0.3645984692428906,0.2221213119469775,0.2373685521312719,0.7010704574631482,0.5771708915724517,0.7963511442052176,0.7508623860594847,0.9572586374419173,0.8886087349046823,0.30834441817247293,0.37115391414564125,0.546335318284839,0.43626553782481015,0.0,0.15,0.15
131,0.4076565523973275,0.14640116110444168,0.282082465614608,0.43886476042962336,0.2976000367186674,0.25851516109596345,0.3126265826669275,0.3479552044290844,0.47957837356276584,0.8042193976050414,0.8909596704280572,0.8052470539794138,0.7621420809700297,0.7052921587730926,0.644890080835661,0.1229539839838884,0.14364176998808242,0.28352784121798413,0.2905646436810371,0.9396827877787883,0.8252713495698215,0.0,0.15,0.15
132,0.4610848451548653,0.45877292231589906,0.5865547989571314,0.624699223699012,0.6071785732065049,0.012527941669867305,0.04991268469071168,0.5184191219176469,0.5916332770349699,0.6898636193156679,0.8101134638906871,0.05545709006797457,0.09166587456990043,0.10912891912111444,0.1904863411334967,0.3690375677796903,0.3967465227477222,0.9491044536370018,0.7934651270176465,0.24443880724785003,0.21708502595168178,0.0,0.15,0.15
133,0.34598532181996544,0.018464032073696443,0.20920119938021253,0.8130297008540697,0.781369850245091,0.8543346283933481,0.7710096374760123,0.5372318706500472,0.5650184045967322,0.8940054813051357,0.718980768563552,0.1764878305951561,0.2396343014414023,0.27039084285199805,0.2629454671659378,0.019193671562010666,0.14748024168434357,0.585266587409045,0.47454590457801415,0.8874189284582018,0.773839212791935,0.0,0.15,0.15
134,0.32349849929192315,0.6159993938122434,0.5978385544035242,0.08054926299735021,0.12438534498714951,0.6962692384678449,0.7870450156046739,0.6775006675955549,0.5579428924263335,0.16685645531999713,0.23299460010209466,0.8311899155770917,0.829114794881421,0.9156261001787505,0.7655639136260968,0.39249639293826816,0.43820139681495013,0.308459526953807,0.1895116046395245,0.5725544740454721,0.3852097122774532,0.0,0.15,0.15
135,0.2223598476672209,0.9900892455985563,0.9897310868012099,0.7283109498957615,0.6481312152816763,0.7943747472196392,0.6469614491251119,0.7708246070694817,0.7026003602787927,0.9580267065631398,0.9501517088969852,0.8183042997359713,0.7931216323138189,0.26396159166169636,0.42425354721080694,0.23121120182416838,0.28492436301817314,0.24126685551201693,0.19255723428159688,0.20832920470742092,0.25217706523781386,0.0,0.15,0.15
136,0.5088549041558709,0.2091901944298985,0.38530936366083823,0.9388527262254295,0.8219211920756849,0.9580881078047879,0.9545026584599343,0.08710574280012236,0.21650452643493112,0.06406700213879385,0.3034494254613329,0.8594409932940593,0.6441732486110244,0.5628698893597861,0.6660727011632508,0.21136731614865634,0.20116704045742195,0.46270394678923693,0.5063347085343963,0.06818387831214547,0.12869011534439062,0.0,0.15,0.15
